Devices
1000
		PedaleDroite - Force			PedaleDroite - Moment			PedaleDroite - CoP			
Frame	Sub Frame	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz
		N	N	N	N.mm	N.mm	N.mm	mm	mm	mm
9619	1	37.1483	2.35592	-55.1273	-1086.5	149.816	-3158.42	2.71763	19.709	0
9619	2	37.299	2.40688	-57.2511	-942.197	165.298	-3083.79	2.88725	16.4573	0
9619	3	38.0275	4.87236	-58.9709	-876.354	58.671	-3212.52	0.994914	14.8608	0
9620	0	39.9732	3.34725	-60.0208	-901.368	116.31	-3099.94	1.93783	15.0176	0
9620	1	39.864	4.4816	-60.9146	-825.549	170.798	-3129.5	2.80389	13.5526	0
9620	2	42.2869	4.04607	-65.2151	-728.908	169.426	-3088.72	2.59795	11.177	0
9620	3	40.2803	6.45272	-64.1574	-788.269	119.186	-3046.09	1.85771	12.2865	0
9621	0	43.6851	1.97162	-60.4916	-615.968	231.537	-2928.04	3.82758	10.1827	0
9621	1	43.7283	7.59197	-67.8069	-667.61	155.159	-3024.26	2.28825	9.84575	0
9621	2	43.1887	8.46237	-68.9678	-657.823	66.6416	-3011.04	0.966271	9.53812	0
9621	3	45.764	8.02689	-70.3838	-574.684	132.239	-3000.5	1.87883	8.16501	0
9622	0	48.3801	9.20002	-77.7471	-421.046	164.075	-2942.7	2.11037	5.41559	0
9622	1	44.0794	10.4342	-76.6129	-531.071	115.421	-2891.58	1.50655	6.93187	0
9622	2	44.1914	10.8775	-77.5962	-430.614	147.851	-2921.21	1.90539	5.54941	0
9622	3	48.9204	13.9189	-75.0076	-492.139	92.1983	-2916.49	1.22919	6.56119	0
9623	0	46.7329	13.1274	-85.4708	-394.125	126.3	-2997.46	1.47769	4.61122	0
9623	1	45.8787	11.688	-82.5182	-263.4	94.9238	-2931.17	1.15034	3.19202	0
9623	2	47.1154	14.3627	-89.6033	-278.808	57.7128	-3013.5	0.644092	3.11158	0
9623	3	47.3816	14.9662	-94.0826	-286.095	38.0271	-2988.18	0.404189	3.0409	0
9624	0	47.4768	15.4431	-91.0905	-270.54	45.468	-2938.04	0.499152	2.97002	0
9624	1	50.8893	16.8865	-99.2629	-117.063	116.042	-2949.92	1.16903	1.17933	0
9624	2	49.7297	17.9983	-100.17	-179.207	57.1988	-3006.48	0.571018	1.78904	0
9624	3	50.7552	17.9065	-104.412	33.2258	61.9511	-2915.75	0.593332	-0.318217	0
9625	0	48.3235	23.2903	-110.832	107.894	-38.3842	-2901.64	-0.346329	-0.973496	0
9625	1	50.5431	24.1526	-110.138	191.682	70.4957	-2744.09	0.640068	-1.74038	0
9625	2	47.319	23.1599	-110.204	327.064	86.6405	-2609.6	0.78618	-2.96779	0
9625	3	48.7447	25.7296	-113.514	508.5	93.1541	-2606.54	0.820639	-4.47962	0
9626	0	50.1356	27.4204	-115.116	492.32	89.4073	-2695.33	0.77667	-4.27673	0
9626	1	51.8931	25.5387	-116.094	529.391	249.007	-2600.37	2.14487	-4.56001	0
9626	2	50.4131	27.0014	-122.871	676.041	97.4364	-2703.52	0.792998	-5.50204	0
9626	3	54.3053	32.0139	-124.682	697.775	174.437	-2690.07	1.39906	-5.59646	0
9627	0	49.6527	29.7804	-125.949	787.023	0.0536141	-2637.8	0.000425681	-6.24874	0
9627	1	52.5582	30.4147	-129.217	871.179	60.5815	-2603.03	0.468835	-6.74199	0
9627	2	58.8235	29.1052	-127.561	1000.14	118.512	-2585.33	0.929067	-7.84048	0
9627	3	55.6516	33.634	-138.6	924.606	-34.7963	-2608.36	-0.251056	-6.67105	0
9628	0	54.41	35.0652	-144.149	1077.4	5.69617	-2556.85	0.0395157	-7.47416	0
9628	1	54.4953	35.923	-147.075	1212.49	37.4917	-2450.3	0.254916	-8.244	0
9628	2	54.7289	39.4827	-155.813	1210.98	1.75504	-2507.57	0.0112637	-7.77202	0
9628	3	52.9579	42.9318	-165.347	1192.9	-50.8602	-2591.92	-0.307596	-7.21449	0
9629	0	57.4176	39.3509	-162.753	1419.45	63.8183	-2585.08	0.392118	-8.72149	0
9629	1	62.0757	44.0992	-166.501	1470.76	167.805	-2589.69	1.00783	-8.83333	0
9629	2	56.3686	43.4083	-168.337	1541.91	-30.9152	-2549.99	-0.183651	-9.15964	0
9629	3	60.7189	44.1241	-175.109	1697.91	34.8458	-2500.33	0.198995	-9.69629	0
9630	0	61.8883	45.8681	-180.055	1789.17	52.3217	-2496.91	0.290588	-9.93682	0
9630	1	64.233	47.5531	-186.14	1883.96	51.0209	-2493.6	0.2741	-10.1212	0
9630	2	63.7393	49.8475	-189.261	1939	19.5	-2443.82	0.103032	-10.2451	0
9630	3	63.5523	49.8329	-192.727	2157.38	51.6045	-2336.4	0.26776	-11.194	0
9631	0	63.6998	52.119	-193.865	2322.83	92.7895	-2316.33	0.478629	-11.9817	0
9631	1	61.0825	56.2209	-200.622	2333.25	90.4854	-2184.27	0.451025	-11.6301	0
9631	2	59.3683	54.1141	-203.218	2435.22	74.193	-2323.3	0.36509	-11.9833	0
9631	3	62.9328	56.0084	-205.644	2463.46	99.99	-2380.55	0.486227	-11.9792	0
9632	0	62.6273	58.0802	-206.373	2523.31	91.2165	-2406.92	0.441999	-12.2269	0
9632	1	60.8602	58.1208	-211.797	2571.76	82.7919	-2391.96	0.390902	-12.1426	0
9632	2	60.4403	57.3877	-214.168	2701.16	118.441	-2437.36	0.55303	-12.6124	0
9632	3	62.9471	61.9413	-212.166	2628.82	80.5874	-2449.89	0.379833	-12.3904	0
9633	0	61.6738	60.0373	-219.949	2687.92	75.1603	-2523.16	0.341716	-12.2206	0
9633	1	60.9445	60.5225	-225.018	2682.33	-5.58013	-2584.16	-0.0247986	-11.9205	0
9633	2	64.9895	55.9106	-225.089	2828.15	136.586	-2561.23	0.606806	-12.5646	0
9633	3	63.4486	61.7685	-234.455	2828.26	61.9784	-2532.54	0.26435	-12.0631	0
9634	0	63.8765	63.3428	-237.71	2838.04	96.224	-2518.58	0.404795	-11.9391	0
9634	1	60.6599	63.409	-239.854	2904.58	61.9713	-2546.05	0.258371	-12.1098	0
9634	2	62.7743	62.5892	-245.938	2939.17	112.519	-2573.67	0.457509	-11.9509	0
9634	3	62.6142	68.119	-255.105	2948.8	-50.9948	-2757.88	-0.199898	-11.5592	0
9635	0	65.3117	65.1053	-257.628	3031.05	94.2063	-2694.34	0.365668	-11.7652	0
9635	1	65.1871	66.8875	-260.276	2973.58	91.0112	-2720.5	0.349672	-11.4247	0
9635	2	63.5665	67.1655	-263.913	3074.29	77.8897	-2719.22	0.295134	-11.6489	0
9635	3	66.2542	67.4466	-266.219	3153.03	95.1262	-2753.42	0.357323	-11.8437	0
9636	0	66.8584	67.6837	-270.949	3096.28	130.292	-2784.32	0.480871	-11.4275	0
9636	1	68.2693	67.4253	-274.327	3001.88	67.866	-2833.64	0.247391	-10.9427	0
9636	2	65.5364	67.9913	-278.671	3075.2	49.9507	-2947.13	0.179246	-11.0352	0
9636	3	66.5365	68.0049	-281.605	3164.49	146.416	-2887.83	0.519935	-11.2373	0
9637	0	68.1367	67.4893	-279.765	3155.71	273.748	-2821.48	0.978491	-11.2799	0
9637	1	66.6328	69.7159	-287.098	3102.98	122.449	-2940.64	0.426505	-10.8081	0
9637	2	62.1824	68.0521	-287.317	3092.28	51.2986	-3050.4	0.178544	-10.7626	0
9637	3	62.8506	67.8295	-283.522	3217.17	123.637	-3043.76	0.436073	-11.3471	0
9638	0	61.5657	69.972	-289.534	3037.74	129.864	-3131.84	0.448528	-10.4918	0
9638	1	59.4437	72.0539	-294.924	3010.29	-39.1915	-3294.46	-0.132887	-10.207	0
9638	2	58.4332	64.4651	-293.385	3040.15	95.4582	-3261.78	0.325369	-10.3624	0
9638	3	59.8687	65.7679	-294.384	3027.48	119.692	-3275.17	0.406585	-10.2841	0
9639	0	61.1351	64.4465	-299.264	2914.4	133.389	-3363.77	0.445724	-9.73857	0
9639	1	60.3638	67.2093	-304.511	2832.81	86.5307	-3418.85	0.284163	-9.30284	0
9639	2	61.2106	67.2704	-305.071	2835.28	70.2701	-3367.5	0.23034	-9.29385	0
9639	3	56.9506	67.6377	-309.849	2941.71	42.8889	-3332.85	0.138419	-9.49404	0
9640	0	57.1101	66.5885	-303.902	3026.69	103.751	-3347.49	0.341397	-9.95941	0
9640	1	62.3882	67.1437	-310.133	2960.44	123.483	-3530.44	0.398161	-9.54571	0
9640	2	61.5861	68.6157	-315.63	2911.67	158.058	-3476.52	0.500772	-9.22495	0
9640	3	60.7156	70.4333	-315.669	2861.37	116.189	-3512.24	0.368071	-9.06446	0
9641	0	58.7005	68.6191	-320.033	2970.06	76.3852	-3600.09	0.238679	-9.28047	0
9641	1	62.8231	68.9761	-326.068	2956.64	157.473	-3622.44	0.482946	-9.06756	0
9641	2	62.5054	71.4248	-334.641	2914.18	160.599	-3559.03	0.479913	-8.70838	0
9641	3	63.6622	70.895	-335.367	2913.65	113.928	-3502.21	0.339711	-8.68795	0
9642	0	62.1584	69.3699	-344.66	2980.71	44.2142	-3482.08	0.128284	-8.64827	0
9642	1	66.2537	69.7273	-343.854	3088.44	162.497	-3476.42	0.472576	-8.98183	0
9642	2	65.7813	74.5012	-352.341	3057.75	166.272	-3473.89	0.471907	-8.67841	0
9642	3	64.9164	77.2028	-354.478	3142.82	115.634	-3399.05	0.326209	-8.86604	0
9643	0	64.8203	74.9795	-354.82	3199.85	158.428	-3316.61	0.446502	-9.01823	0
9643	1	65.7956	75.8181	-353.844	3289.84	146.4	-3302.05	0.413741	-9.29742	0
9643	2	66.3822	76.2058	-357.777	3275.89	173.265	-3271.1	0.484281	-9.15623	0
9643	3	64.2469	79.5473	-363.067	3258.1	52.0837	-3304.78	0.143455	-8.97384	0
9644	0	64.6766	76.5895	-363.283	3287.48	152.913	-3198.23	0.42092	-9.04937	0
9644	1	62.3874	76.2225	-364.585	3350.22	119.177	-3116.51	0.326884	-9.18913	0
9644	2	60.3035	77.4753	-361.328	3489.6	126.499	-3053.37	0.350094	-9.65772	0
9644	3	63.1941	77.1796	-369.292	3408.9	150.839	-3143.97	0.408454	-9.23092	0
9645	0	62.2635	79.8222	-373.141	3370.53	166.842	-3054.48	0.447129	-9.03284	0
9645	1	59.7692	81.6467	-376.062	3428.16	112.059	-3025.73	0.297979	-9.11595	0
9645	2	57.2057	82.3878	-371.383	3564.95	132.474	-3000.32	0.356703	-9.59912	0
9645	3	59.2904	80.6076	-376.742	3593.72	197.119	-2996.03	0.523221	-9.53895	0
9646	0	56.8255	85.0971	-380.963	3565.85	36.5082	-3079.46	0.0958315	-9.36011	0
9646	1	57.1406	82.4902	-379.989	3604.17	191.16	-2915.45	0.503066	-9.48491	0
9646	2	55.2251	84.146	-379.809	3535.3	130.655	-2915.02	0.344003	-9.30809	0
9646	3	52.6112	82.5413	-380.309	3520.8	103.815	-2906.76	0.272975	-9.25772	0
9647	0	57.2838	79.3707	-383.372	3700.06	196.166	-2829.23	0.511685	-9.65135	0
9647	1	56.2882	83.8002	-389.091	3562.84	180.731	-2717.39	0.464495	-9.15683	0
9647	2	57.0641	82.8932	-395.013	3508.56	148.803	-2690.16	0.376704	-8.88213	0
9647	3	54.1386	83.1477	-397.226	3517.87	118.71	-2737.07	0.298848	-8.85608	0
9648	0	56.9382	82.5127	-406.081	3631.7	233.071	-2617.44	0.573953	-8.94328	0
9648	1	55.3071	89.3436	-412.799	3725.17	49.39	-2748.6	0.119647	-9.02418	0
9648	2	59.2062	86.3638	-413.242	3734.89	199.464	-2605.49	0.482681	-9.03802	0
9648	3	58.8653	88.2082	-414.315	3732.6	203.933	-2584.9	0.492217	-9.00908	0
9649	0	57.1392	87.9125	-413.346	3792.06	161.523	-2488.5	0.390769	-9.17407	0
9649	1	59.6573	87.5113	-417.186	3904.86	185.634	-2476.12	0.444968	-9.36001	0
9649	2	59.6992	91.0919	-420.637	3861.36	170.506	-2364.7	0.405351	-9.17978	0
9649	3	58.6535	89.4562	-423.716	3832.91	186.945	-2285.46	0.441204	-9.04596	0
9650	0	52.445	90.6167	-420.45	3872.69	81.9651	-2234.02	0.194946	-9.21082	0
9650	1	54.9111	89.0197	-428.432	3845.2	157.028	-2154.7	0.366518	-8.97505	0
9650	2	53.9037	87.7337	-431.366	3843.38	200.182	-2168.14	0.464066	-8.9098	0
9650	3	55.5367	89.2703	-432.777	3793.32	200.757	-2110.56	0.463881	-8.76508	0
9651	0	52.5818	90.0685	-436.009	3853.95	164.592	-2118.83	0.377496	-8.83914	0
9651	1	51.3895	91.6087	-440.547	3872.47	158.412	-2095.71	0.35958	-8.79014	0
9651	2	50.6325	92.7788	-440.249	3808.66	181.828	-2109.5	0.413011	-8.65116	0
9651	3	51.3354	91.3497	-435.982	3902.8	160.192	-2067.33	0.367427	-8.95173	0
9652	0	50.1946	90.0644	-434.192	3909.13	181.241	-2045	0.417421	-9.00322	0
9652	1	48.1293	91.0676	-434.637	3801.05	152.48	-2054.09	0.350822	-8.74535	0
9652	2	47.2579	88.582	-433.58	3797.86	175.866	-1952.61	0.405613	-8.7593	0
9652	3	44.1478	88.1447	-438.247	3789.87	160.614	-1904.37	0.366491	-8.6478	0
9653	0	41.2901	85.8851	-439.004	3791.24	211.838	-1889.65	0.482544	-8.636	0
9653	1	41.545	86.7252	-442.965	3699.22	153.095	-1889.8	0.345613	-8.35104	0
9653	2	39.4155	86.7672	-444.422	3604.33	147.796	-1910.79	0.332558	-8.11013	0
9653	3	37.705	85.5525	-447.405	3526.09	169.537	-1900.71	0.378935	-7.88121	0
9654	0	36.4209	84.8139	-451.887	3703.33	185.291	-1991.45	0.410039	-8.19525	0
9654	1	39.8783	85.9885	-450.677	3649.08	201.371	-2014.33	0.446819	-8.09689	0
9654	2	38.7613	87.5751	-451.728	3610.44	186.53	-1982.51	0.412926	-7.9925	0
9654	3	36.0723	89.0913	-452.59	3527.68	107.405	-1968.11	0.237312	-7.79442	0
9655	0	36.9359	86.3816	-451.695	3501.21	112.589	-1880.87	0.249258	-7.75127	0
9655	1	35.2989	85.5967	-453.181	3501.33	148.206	-1847.38	0.327035	-7.72612	0
9655	2	34.5837	85.0658	-453.921	3523.73	170.227	-1734.56	0.375015	-7.76288	0
9655	3	33.8652	83.9808	-453.857	3498.29	124.886	-1745.95	0.275167	-7.70792	0
9656	0	33.7201	85.0129	-457.109	3433.64	173.016	-1623.25	0.3785	-7.51163	0
9656	1	31.9174	84.9932	-456.356	3293.14	144.38	-1568.07	0.316375	-7.21617	0
9656	2	28.5275	84.3766	-457.72	3341.99	114.849	-1522.37	0.250915	-7.30139	0
9656	3	28.3671	84.419	-459.82	3418.49	135.298	-1600.77	0.29424	-7.4344	0
9657	0	31.5339	81.797	-455.617	3440.17	288.757	-1607.91	0.633772	-7.55057	0
9657	1	30.3599	84.7343	-457.676	3376.99	184.201	-1734.63	0.40247	-7.37856	0
9657	2	29.7452	84.3811	-459.971	3373.73	163.746	-1593.2	0.355991	-7.33466	0
9657	3	25.1465	83.9252	-455.457	3298.61	137.741	-1498.99	0.302424	-7.24242	0
9658	0	24.3993	80.9316	-453.448	3316.4	125.118	-1528.7	0.275925	-7.31374	0
9658	1	23.4307	79.6484	-456.632	3255.95	164.252	-1528.81	0.359702	-7.13035	0
9658	2	23.7728	80.1142	-454.883	3175.05	178.189	-1479.62	0.391725	-6.97993	0
9658	3	21.1578	78.349	-454.393	3064.99	183.616	-1417.94	0.404089	-6.74524	0
9659	0	18.4513	77.0372	-454.327	3020.23	208.94	-1356.01	0.45989	-6.64769	0
9659	1	15.8342	74.6185	-457.885	2987.04	168.607	-1314.92	0.368231	-6.52355	0
9659	2	14.289	74.3997	-456.355	3000.4	284.639	-1332.2	0.623722	-6.57471	0
9659	3	15.9372	76.6506	-458.158	2989.14	234.508	-1262.32	0.511849	-6.52426	0
9660	0	13.9686	78.1901	-457.884	2911.48	146.489	-1387.36	0.319926	-6.35854	0
9660	1	16.8073	71.5967	-447.377	2864.82	368.407	-1219.21	0.823482	-6.40358	0
9660	2	9.38856	72.5352	-453.074	2880.06	185.407	-1321.04	0.40922	-6.35672	0
9660	3	8.73908	74.5396	-448.01	2808.08	137.856	-1231.53	0.307708	-6.26789	0
9661	0	9.61837	72.7409	-448.668	2733.6	163.316	-1274.11	0.364001	-6.0927	0
9661	1	8.56483	72.8428	-448.742	2638.55	156.827	-1235.56	0.349482	-5.87987	0
9661	2	6.77833	70.9615	-449.622	2525.19	92.6899	-1096.29	0.206151	-5.61624	0
9661	3	1.75608	69.9253	-448.959	2496.29	113.089	-1091.38	0.251892	-5.56016	0
9662	0	1.17086	67.2648	-451.522	2504.69	149.256	-1061.77	0.330563	-5.54722	0
9662	1	-0.761017	67.5338	-453.062	2406.95	138.686	-1119.65	0.306108	-5.31263	0
9662	2	0.00728314	68.4383	-453.984	2416.71	194.202	-1055.72	0.427774	-5.32335	0
9662	3	-0.0989688	69.595	-449.974	2291.82	109.274	-1118.64	0.242845	-5.09322	0
9663	0	-3.81559	67.4876	-450.353	2307.47	83.0527	-1174.46	0.184417	-5.1237	0
9663	1	-4.40215	65.7446	-450.408	2317.04	88.7868	-1073.28	0.197125	-5.1443	0
9663	2	-2.38777	62.9005	-443.516	2339.77	246.893	-985.463	0.556672	-5.2755	0
9663	3	-1.78269	68.182	-438.07	2136.85	141.599	-937.178	0.323234	-4.87787	0
9664	0	-7.10055	65.1674	-445.574	2187.98	84.9244	-910.549	0.190596	-4.91046	0
9664	1	-8.34881	64.0498	-442.212	2107.04	154.885	-761.847	0.35025	-4.76477	0
9664	2	-9.14296	61.0007	-439.072	2070.55	191.176	-747.679	0.43541	-4.71575	0
9664	3	-11.2249	60.1784	-442.226	2026.37	219.229	-714.846	0.495739	-4.5822	0
9665	0	-12.7512	62.2004	-441.944	1916.19	257.961	-669.631	0.583695	-4.33582	0
9665	1	-14.6017	59.8074	-446.486	1758.11	200.483	-686.003	0.449024	-3.93767	0
9665	2	-18.1777	59.4031	-443.805	1806.06	208.985	-729.579	0.470893	-4.06949	0
9665	3	-17.7049	56.003	-444.105	1841.43	191.389	-864.55	0.430955	-4.14639	0
9666	0	-16.7134	56.232	-437.903	1812.29	301.268	-905.44	0.68798	-4.13858	0
9666	1	-17.7468	54.8296	-437.971	1747.18	176.613	-826.788	0.403253	-3.98926	0
9666	2	-18.2598	54.5566	-437.697	1633.29	161.864	-768.37	0.369809	-3.73156	0
9666	3	-22.654	59.0043	-442.715	1543.99	-18.992	-778.076	-0.0428989	-3.48756	0
9667	0	-21.7159	53.0915	-436.354	1516.45	169.55	-533.875	0.388561	-3.47527	0
9667	1	-25.5455	53.2969	-432.588	1524.1	140.38	-465.08	0.324511	-3.52321	0
9667	2	-23.2079	52.6435	-435.228	1433.2	249.851	-413.297	0.574069	-3.293	0
9667	3	-24.6296	52.8442	-435.794	1339.9	286.659	-339.653	0.657786	-3.07462	0
9668	0	-26.6467	52.603	-437.5	1318.92	236.008	-320.783	0.539447	-3.01467	0
9668	1	-30.102	50.9899	-436.619	1365.38	190.94	-448.221	0.437314	-3.12716	0
9668	2	-31.1297	50.7909	-428.21	1443.61	190.715	-517.305	0.445377	-3.37126	0
9668	3	-26.7867	48.7744	-430.031	1347.99	263.775	-589.382	0.613385	-3.13463	0
9669	0	-28.2734	49.8607	-431.139	1216.61	274.721	-543.266	0.637199	-2.82185	0
9669	1	-28.7117	49.933	-428.24	1096.21	218.668	-458.066	0.510619	-2.55979	0
9669	2	-32.3046	47.6257	-426.857	1098.73	204.889	-494.366	0.479994	-2.57401	0
9669	3	-28.7348	45.3489	-426.537	1089.55	313.694	-441.048	0.735444	-2.55441	0
9670	0	-31.4795	48.5689	-431.913	1006.78	142.354	-473.678	0.32959	-2.33097	0
9670	1	-29.4795	44.7818	-426.606	961.432	308.464	-277.454	0.723066	-2.25368	0
9670	2	-32.6261	44.1213	-426.248	860.929	255.614	-286.931	0.599685	-2.01979	0
9670	3	-34.1932	43.9819	-424.86	792.208	248.738	-238.655	0.585458	-1.86463	0
9671	0	-32.0841	40.3717	-421.072	879.286	367.1	-189.885	0.871821	-2.08821	0
9671	1	-30.718	44.0627	-422.996	893.602	290.257	-480.347	0.686195	-2.11256	0
9671	2	-27.304	42.8327	-419.31	732.757	243.917	-600.426	0.581711	-1.74753	0
9671	3	-30.6282	41.5146	-415.958	666.214	221.464	-407.183	0.532419	-1.60164	0
9672	0	-28.5468	40.1511	-414.426	625.979	253.918	-346.019	0.612698	-1.51047	0
9672	1	-29.2926	38.8182	-418.643	584.17	225.129	-376.648	0.537759	-1.39539	0
9672	2	-29.5729	38.6255	-415.276	568.102	256.433	-353.573	0.6175	-1.36801	0
9672	3	-28.4499	37.4829	-414.919	512.337	211.96	-278.451	0.510847	-1.23479	0
9673	0	-28.422	37.0717	-415.799	412.462	244.228	-258.565	0.58737	-0.991973	0
9673	1	-30.6714	38.8428	-420.044	319.585	176.184	-244.527	0.419443	-0.760837	0
9673	2	-32.4992	32.3664	-419.1	339.786	267.908	-231.818	0.639247	-0.810752	0
9673	3	-27.7369	34.3205	-416.832	278.772	341.353	-152.142	0.818923	-0.668788	0
9674	0	-28.5492	33.4692	-414.537	273.115	285.618	-222.751	0.689006	-0.658845	0
9674	1	-29.0561	36.3069	-415.335	190.689	165.273	-421.356	0.397927	-0.459121	0
9674	2	-27.1077	34.088	-411.243	172.813	231.233	-320.651	0.562278	-0.42022	0
9674	3	-29.8175	31.5082	-408.804	185.762	140.649	-277.918	0.344049	-0.454403	0
9675	0	-27.6095	32.1889	-401.445	279.389	236.857	-189.105	0.590013	-0.695959	0
9675	1	-27.6473	33.5444	-401.529	197.64	232.563	-217.277	0.579194	-0.492218	0
9675	2	-28.5057	33.8338	-401.473	162.904	293.363	-57.3612	0.730716	-0.405766	0
9675	3	-31.5957	34.3769	-397.802	66.2953	214.837	-60.2411	0.540062	-0.166654	0
9676	0	-34.5127	33.4372	-396.185	142.295	238.996	-25.9062	0.603242	-0.359164	0
9676	1	-34.5396	31.529	-393.239	160.809	322.66	-35.6874	0.820519	-0.408936	0
9676	2	-37.8466	36.058	-396.396	133.831	133.118	-221.536	0.335821	-0.33762	0
9676	3	-35.3604	32.8977	-388.856	125.774	269.984	-139.601	0.694302	-0.323445	0
9677	0	-36.0842	33.2187	-386.225	147.405	209.261	-324.104	0.541811	-0.381656	0
9677	1	-33.7955	30.6729	-381.068	73.1029	186.513	-501.497	0.489449	-0.191837	0
9677	2	-30.167	26.8293	-375.594	126.444	355.222	-310.883	0.945761	-0.336649	0
9677	3	-32.0024	28.4726	-376.938	118.918	279.115	-192.639	0.740479	-0.315484	0
9678	0	-28.5402	31.5052	-373.951	-50.3932	337.04	-184.979	0.901293	0.134759	0
9678	1	-32.8514	29.8932	-375.463	-86.5217	179.339	-117.708	0.477647	0.23044	0
9678	2	-33.6636	30.8566	-378.667	-31.7805	198.939	-18.745	0.525367	0.0839273	0
9678	3	-31.8974	26.6884	-376.166	44.427	215.009	-87.3917	0.571579	-0.118105	0
9679	0	-28.6357	28.2377	-371.462	-44.2076	225.439	-128.453	0.606898	0.11901	0
9679	1	-29.2355	26.8232	-374.426	-24.6906	207.386	-90.6717	0.553876	0.0659424	0
9679	2	-29.4366	28.7935	-375.16	-69.4432	186.787	-41.3536	0.497886	0.185103	0
9679	3	-31.269	31.8114	-379.223	-101.34	104.755	-110.444	0.276236	0.267232	0
9680	0	-25.3965	27.0863	-373.049	44.2388	218.801	-165.747	0.586521	-0.118587	0
9680	1	-21.5663	28.7542	-373.758	36.728	223.81	-247.952	0.598808	-0.0982666	0
9680	2	-22.1963	29.3529	-367.618	-2.95324	172.769	-264.893	0.469968	0.00803346	0
9680	3	-20.1749	28.5615	-367.867	43.3337	192.397	-224.595	0.523007	-0.117797	0
9681	0	-20.6009	28.8484	-368.04	29.7406	188.963	-163.034	0.51343	-0.080808	0
9681	1	-21.0469	28.516	-367.418	102.99	270.388	-78.5121	0.735914	-0.280309	0
9681	2	-21.0832	29.1801	-365.014	114.018	201.406	42.2835	0.551777	-0.312366	0
9681	3	-21.8285	29.3987	-362.719	71.244	260.516	122.146	0.718233	-0.196417	0
9682	0	-25.4408	33.3314	-369.241	82.1892	107.777	13.8389	0.291887	-0.22259	0
9682	1	-24.2951	30.6319	-357.145	68.0001	198.215	73.02	0.554999	-0.190399	0
9682	2	-26.318	29.6434	-354.271	201.91	219.426	8.34388	0.619372	-0.569931	0
9682	3	-24.333	27.8573	-352.898	197.393	222.382	-179.536	0.630159	-0.559349	0
9683	0	-20.1819	24.0244	-341.18	237.88	314.717	-206.607	0.922436	-0.697228	0
9683	1	-23.1717	29.1836	-343.909	124.464	232.172	-229.16	0.675098	-0.36191	0
9683	2	-24.5265	27.8989	-342.173	105.785	200.589	-307.323	0.586221	-0.309155	0
9683	3	-24.9406	27.0269	-336.005	160.87	216.325	-313.746	0.643813	-0.478773	0
9684	0	-24.8326	27.3619	-335.453	163.381	168.13	-367.561	0.501203	-0.487044	0
9684	1	-23.4605	28.3378	-330.175	135.578	211.136	-345.108	0.639469	-0.410624	0
9684	2	-22.3148	29.5821	-322.561	15.9318	158.369	-219.335	0.490973	-0.0493915	0
9684	3	-27.8601	25.9579	-318.443	66.5056	144.659	-275.428	0.454269	-0.208846	0
9685	0	-25.2258	25.3318	-317.885	113.629	238.95	-278.74	0.751686	-0.357453	0
9685	1	-25.1004	25.7256	-316.491	124.941	167.273	-378.59	0.528523	-0.394767	0
9685	2	-22.6701	25.5973	-311.449	113.505	197.194	-397.05	0.633151	-0.364442	0
9685	3	-23.082	25.4917	-310.733	88.9195	154.122	-550.25	0.495996	-0.286161	0
9686	0	-23.9384	23.8851	-303.062	16.9014	136.503	-631.835	0.450413	-0.0557687	0
9686	1	-17.0471	19.287	-298.9	145.961	277.001	-575.84	0.926734	-0.488326	0
9686	2	-17.4891	23.604	-301.857	98.6702	203.336	-657.156	0.673617	-0.326878	0
9686	3	-16.0283	23.7712	-301.608	70.8079	208.165	-641.25	0.690184	-0.234768	0
9687	0	-17.6275	24.0099	-298.984	-59.6288	142.66	-704.545	0.477149	0.199439	0
9687	1	-17.3236	24.9026	-298.741	101.389	172.59	-595.233	0.577726	-0.339388	0
9687	2	-16.7795	22.275	-294.052	150.12	213.702	-583.674	0.726748	-0.510522	0
9687	3	-16.2792	23.6843	-289.364	224.789	266.933	-630.957	0.922482	-0.776838	0
9688	0	-15.7751	21.9092	-287.402	252.955	230.082	-537.768	0.800558	-0.880143	0
9688	1	-17.6684	25.3185	-286.102	200.69	146.113	-604.746	0.510701	-0.701464	0
9688	2	-12.8667	17.9246	-271.859	262.179	382.906	-464.888	1.40847	-0.964392	0
9688	3	-16.3289	24.0355	-275.253	247.464	173.942	-712.179	0.631936	-0.899044	0
9689	0	-14.7455	23.112	-274.658	316.549	203.831	-738.356	0.742127	-1.15252	0
9689	1	-13.6802	23.0491	-271.49	376.055	235.938	-731.82	0.869049	-1.38515	0
9689	2	-15.9924	25.2769	-269.687	230.025	111.919	-785.781	0.414997	-0.852933	0
9689	3	-17.3725	21.2602	-263.614	302.022	169.456	-796.529	0.642817	-1.1457	0
9690	0	-15.9729	23.4095	-259.001	340.799	203.632	-764.607	0.786224	-1.31582	0
9690	1	-16.4275	21.7912	-253.365	380.45	178.11	-754.48	0.702979	-1.50159	0
9690	2	-16.1157	22.2281	-250.265	373.405	179.256	-786.244	0.716265	-1.49204	0
9690	3	-18.0014	24.2086	-248.273	313.974	126.98	-791.878	0.511455	-1.26463	0
9691	0	-20.1773	19.8584	-244.78	439.732	135.615	-793.595	0.55403	-1.79644	0
9691	1	-15.7257	20.7448	-237.726	404.925	216.62	-734.266	0.911215	-1.70332	0
