Devices
1000
		PedaleGauche - Force			PedaleGauche - Moment			PedaleGauche - CoP			
Frame	Sub Frame	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz
		N	N	N	N.mm	N.mm	N.mm	mm	mm	mm
9620	0	-17.9383	-7.59424	-110.729	-1373.21	-610.527	717.772	-5.5137	12.4016	0
9620	1	-13.8023	-7.15003	-110.646	-1384.91	-524.009	753.491	-4.7359	12.5165	0
9620	2	-15.8847	-8.71407	-113.091	-1302.22	-587.608	757.444	-5.1959	11.5149	0
9620	3	-13.8336	-6.07971	-110.841	-1357.55	-617.603	719.152	-5.57196	12.2477	0
9621	0	-10.1795	-3.74187	-102.456	-1396.23	-470.292	728.372	-4.5902	13.6276	0
9621	1	-12.7075	-5.00874	-108.952	-1397.99	-531.982	754.165	-4.88274	12.8313	0
9621	2	-17.7067	-8.17974	-102.55	-1181.06	-699.704	816.428	-6.82306	11.517	0
9621	3	-12.3509	-5.59898	-103.072	-1308.17	-544.378	740.751	-5.28152	12.6918	0
9622	0	-13.4216	-5.41041	-102.54	-1277.24	-552.201	770.048	-5.38523	12.4561	0
9622	1	-13.0339	-3.94673	-102.22	-1301.59	-556.435	810.599	-5.44349	12.7332	0
9622	2	-10.9954	-3.48929	-95.4665	-1349.07	-565.157	825.03	-5.91995	14.1313	0
9622	3	-12.6642	-2.46386	-96.5311	-1350.69	-554.61	840.977	-5.74541	13.9922	0
9623	0	-18.5338	-3.69398	-88.7916	-1130.48	-730.337	915.675	-8.2253	12.7318	0
9623	1	-12.6393	-3.11787	-87.5241	-1258.58	-665.641	882.758	-7.60524	14.3799	0
9623	2	-13.9603	-3.71715	-89.0689	-1231.93	-649.146	883.121	-7.28814	13.8312	0
9623	3	-13.3006	-0.783498	-89.8503	-1293.62	-607.139	950.684	-6.75723	14.3975	0
9624	0	-11.6151	-1.15804	-83.2252	-1295.61	-732.969	952.633	-8.80705	15.5675	0
9624	1	-11.3702	-1.15866	-83.3739	-1271.45	-627.542	910.835	-7.52683	15.25	0
9624	2	-12.4867	-0.659489	-81.567	-1257.68	-701.593	930.463	-8.60143	15.419	0
9624	3	-13.1054	-2.56703	-80.5052	-1168	-695.973	909.579	-8.64507	14.5084	0
9625	0	-12.0813	-2.43523	-78.4794	-1151.7	-658.258	928.301	-8.38765	14.6752	0
9625	1	-12.3963	-1.73746	-80.6874	-1134.71	-675.09	950.303	-8.36673	14.0631	0
9625	2	-9.84606	0.882836	-70.5868	-1269.98	-758.08	1067.91	-10.7397	17.9918	0
9625	3	-11.5232	0.128015	-72.2872	-1231.27	-747.477	1034.12	-10.3404	17.033	0
9626	0	-12.0757	2.52483	-73.2683	-1273.04	-843.616	1043.36	-11.5141	17.375	0
9626	1	-11.2828	-1.23781	-72.771	-1191.84	-832.611	1027.64	-11.4415	16.3779	0
9626	2	-7.84726	-0.69289	-65.3066	-1198.68	-715.059	1041.12	-10.9493	18.3547	0
9626	3	-5.28945	-0.453739	-73.7173	-1199.95	-675.167	959.51	-9.15887	16.2777	0
9627	0	-6.32375	-0.920239	-70.4437	-1189.09	-661.697	963.668	-9.39327	16.88	0
9627	1	-5.56922	2.06871	-63.6303	-1193.51	-659.659	870.804	-10.3671	18.7569	0
9627	2	-6.11078	-0.745643	-69.1454	-1197.11	-607.568	883.283	-8.78681	17.313	0
9627	3	-6.70913	-0.226925	-74.6109	-1206.42	-614.803	815.787	-8.24012	16.1695	0
9628	0	-6.41751	-3.33993	-65.2021	-1111.2	-558.664	898.329	-8.56819	17.0425	0
9628	1	-10.8058	1.45651	-64.478	-1126.71	-729.049	958.823	-11.3069	17.4744	0
9628	2	-10.1134	0.83617	-70.2629	-1183.12	-673.294	973.058	-9.5825	16.8384	0
9628	3	-15.4276	-0.416641	-66.1028	-1019.6	-869.115	1035.5	-13.1479	15.4245	0
9629	0	-10.5665	1.6798	-64.2127	-1153.48	-717.449	995.036	-11.173	17.9635	0
9629	1	-9.90049	2.78725	-61.5115	-1096.24	-636.992	922.651	-10.3557	17.8217	0
9629	2	-10.3369	1.36339	-62.422	-1104.13	-730.019	983.443	-11.6949	17.6882	0
9629	3	-6.76665	5.73343	-54.2868	-1127.65	-580.785	918.72	-10.6985	20.7722	0
9630	0	-10.6333	2.94968	-63.1389	-1145.01	-682.765	957.178	-10.8137	18.1347	0
9630	1	-14.0941	-2.97727	-64.8652	-948.262	-837.356	961.865	-12.9092	14.619	0
9630	2	-9.89542	-0.0107513	-56.8567	-977.389	-716.23	906.466	-12.5971	17.1904	0
9630	3	-10.8224	4.85557	-43.2196	-944.784	-648.205	927.561	-14.9979	21.8601	0
9631	0	-10.0805	2.70902	-56.9767	-1046.33	-623.899	860.618	-10.9501	18.3642	0
9631	1	-13.9457	2.431	-50.6141	-944.982	-772.403	970.504	-15.2606	18.6703	0
9631	2	-11.2551	1.02752	-51.9416	-936.506	-767.669	944.774	-14.7795	18.03	0
9631	3	-7.99703	1.55238	-53.5079	-1002.09	-644.132	907.336	-12.0381	18.7278	0
9632	0	-9.16848	3.53736	-55.4053	-1021.42	-676.587	944.61	-12.2116	18.4355	0
9632	1	-14.1849	1.02704	-44.9437	-760.755	-785.943	938.366	-17.4873	16.9268	0
9632	2	-7.33295	3.02615	-50.7311	-970.997	-646.419	862.509	-12.742	19.1401	0
9632	3	-5.92655	0.311529	-53.9835	-952.889	-568.208	781.939	-10.5256	17.6515	0
9633	0	-6.09023	0.504744	-55.3789	-913.576	-581.976	765.709	-10.509	16.4968	0
9633	1	-6.96522	0.634858	-53.6742	-913.258	-591.409	765.316	-11.0185	17.0148	0
9633	2	-6.64486	1.76595	-51.0845	-909.825	-563.188	746.259	-11.0246	17.8102	0
9633	3	-8.23538	1.91539	-54.9181	-920.434	-513.42	759.344	-9.34883	16.7601	0
9634	0	-7.91945	0.44011	-51.9184	-848.085	-542.523	743.652	-10.4495	16.335	0
9634	1	-10.0549	1.94545	-52.3389	-904.902	-619.73	815.017	-11.8407	17.2893	0
9634	2	-10.851	5.69941	-50.436	-1058.78	-563.362	881.386	-11.1698	20.9925	0
9634	3	-11.1798	1.45434	-49.6161	-885.904	-624.413	833.226	-12.5849	17.8552	0
9635	0	-8.38035	-2.43645	-46.1101	-715.182	-704.318	807.601	-15.2747	15.5103	0
9635	1	-6.87955	4.09821	-43.8554	-956.018	-656.026	906.348	-14.9589	21.7993	0
9635	2	-9.86949	4.76467	-50.8046	-930.449	-531.027	877.161	-10.4524	18.3143	0
9635	3	-12.3983	0.342354	-51.9799	-751.898	-589.046	742.097	-11.3322	14.4652	0
9636	0	-9.56788	-2.48863	-43.2768	-652.227	-662.399	739.721	-15.3061	15.071	0
9636	1	-9.08154	3.17067	-43.7449	-839.532	-635.708	837.387	-14.5322	19.1915	0
9636	2	-10.9122	4.96224	-45.9478	-905.089	-512.679	760.715	-11.1579	19.6982	0
9636	3	-9.86984	2.71165	-44.8549	-766.974	-539.078	763.067	-12.0183	17.099	0
9637	0	-11.1557	-1.13404	-42.5423	-660.133	-643.543	720.056	-15.1271	15.5171	0
9637	1	-8.92454	6.33176	-38.323	-879.882	-633.849	926.576	-16.5397	22.9596	0
9637	2	-11.1418	0.856652	-39.2183	-743.063	-669.215	771.506	-17.0638	18.9469	0
9637	3	-11.1048	3.91139	-42.5116	-826.08	-609.467	861.468	-14.3365	19.4319	0
9638	0	-12.1866	2.21362	-45.6547	-782.617	-667.975	855.13	-14.631	17.1421	0
9638	1	-13.5812	3.22303	-38.4271	-714.512	-724.174	903.072	-18.8454	18.5939	0
9638	2	-10.6275	2.64808	-40.8963	-779.231	-643.955	814.565	-15.746	19.0538	0
9638	3	-4.50833	2.63919	-47.0914	-929.233	-493.688	739.735	-10.4836	19.7326	0
9639	0	-10.157	3.95864	-46.9664	-844.372	-561.328	789.531	-11.9517	17.9782	0
9639	1	-16.2168	1.78208	-39.1481	-599.659	-678.237	795.479	-17.3249	15.3177	0
9639	2	-10.4141	0.446166	-43.5129	-725.684	-609.771	731.978	-14.0136	16.6774	0
9639	3	-9.51816	6.26292	-34.0558	-766.2	-482.573	755.961	-14.1701	22.4984	0
9640	0	-11.361	2.76396	-40.0865	-781.812	-644.798	830.185	-16.0851	19.5031	0
9640	1	-8.08797	6.84089	-39.3518	-891.188	-499.808	818.968	-12.701	22.6467	0
9640	2	-13.4804	6.39862	-45.0681	-842.171	-671.43	864.046	-14.8981	18.6866	0
9640	3	-12.9525	2.34689	-41.3126	-737.761	-664.606	846.687	-16.0873	17.858	0
9641	0	-11.1227	2.82595	-43.1026	-730.172	-629.573	808.779	-14.6064	16.9403	0
9641	1	-14.7692	0.988261	-41.2251	-671.263	-725.952	832.575	-17.6095	16.2829	0
9641	2	-8.23163	5.65591	-33.1677	-807.929	-609.194	939.191	-18.3671	24.3589	0
9641	3	-13.6429	3.48143	-39.8515	-719.139	-616.569	803.776	-15.4717	18.0455	0
9642	0	-12.4366	4.70776	-36.8113	-727.995	-607.285	887.352	-16.4973	19.7764	0
9642	1	-14.2369	1.31542	-36.5316	-574.738	-632.543	763.464	-17.315	15.7326	0
9642	2	-18.4212	4.05816	-39.7888	-639.898	-609.166	831.646	-15.31	16.0824	0
9642	3	-18.2739	6.23087	-37.949	-654.88	-591.949	897.005	-15.5986	17.2568	0
9643	0	-24.1265	1.67463	-40.7383	-538.925	-833.121	1002.95	-20.4505	13.2289	0
9643	1	-20.216	5.57005	-34.8582	-588.14	-683.497	976.279	-19.6079	16.8723	0
9643	2	-21.9209	3.63934	-37.8071	-605.677	-761.281	989.43	-20.1359	16.0202	0
9643	3	-19.5297	5.22795	-30.2733	-573.288	-665.331	991.226	-21.9775	18.9371	0
9644	0	-21.5156	4.99473	-33.6539	-485.168	-746.217	1006.78	-22.1733	14.4164	0
9644	1	-20.021	5.94236	-28.167	-550.645	-647.992	985.771	-23.0054	19.5493	0
9644	2	-22.6704	6.47869	-25.8891	-547.042	-715.559	932.59	-27.6393	21.1301	0
9644	3	-21.3421	7.18436	-27.2148	-532.619	-694.656	965.532	-25.5249	19.5709	0
9645	0	-20.6863	4.90884	-24.775	-460.009	-729.369	919.669	-29.4398	18.5675	0
9645	1	-24.0397	11.5084	-12.3208	-450.847	-690.271	1039.4	-56.0248	36.5924	0
9645	2	-23.7373	7.423	-24.0542	-512.912	-749.575	1014.2	-31.1619	21.3232	0
9645	3	-24.2271	9.59596	-20.81	-529.342	-751.263	1072.93	-36.101	25.4368	0
9646	0	-23.4635	7.81175	-23.0652	-533.511	-728.936	1081.66	-31.6033	23.1306	0
9646	1	-23.2495	9.56547	-21.6555	-550.286	-703.595	1027.85	-32.4904	25.411	0
9646	2	-27.7224	5.46292	-30.5992	-381.329	-709.374	896.976	-23.1827	12.4621	0
9646	3	-25.0093	13.8732	-27.8261	-679.661	-653.623	1117.77	-23.4896	24.4253	0
9647	0	-25.5384	8.57866	-24.5621	-461.23	-727.844	966.714	-29.6328	18.7782	0
9647	1	-23.8165	9.76552	-22.7329	-530.052	-689.751	987.803	-30.3415	23.3165	0
9647	2	-19.9474	11.8491	-21.8009	-579.247	-557.37	951.81	-25.5664	26.5699	0
9647	3	-26.8563	12.6694	-29.401	-544.575	-754.083	986.27	-25.6482	18.5223	0
9648	0	-22.3479	10.0346	-26.4834	-470.852	-614.483	1007.55	-23.2025	17.7791	0
9648	1	-30.0146	6.85672	-26.9788	-335.853	-674.157	955.386	-24.9884	12.4488	0
9648	2	-25.4772	10.7449	-21.1915	-420.011	-671.925	1082.6	-31.7073	19.8198	0
9648	3	-29.1278	9.58187	-18.5263	-418.05	-754.827	1095.56	-40.7435	22.5652	0
9649	0	-28.3703	10.9722	-18.2235	-463.64	-737.756	1099.1	-40.4838	25.4419	0
9649	1	-28.4839	11.2132	-16.208	-402.197	-678.728	1043.72	-41.876	24.8146	0
9649	2	-26.8137	9.17446	-11.1167	-441.236	-610.981	1187.63	-54.9607	39.6913	0
9649	3	-28.5801	10.8737	-17.9059	-411.849	-749.557	1059.79	-41.8609	23.0008	0
9650	0	-28.8034	10.3574	-15.2971	-396.91	-714.681	1076.9	-46.72	25.9467	0
9650	1	-27.9411	10.8396	-18.4518	-390.348	-688.685	1060.64	-37.3235	21.155	0
9650	2	-33.09	8.30193	-22.5477	-286.211	-719.163	985.514	-31.8952	12.6936	0
9650	3	-29.5353	13.4366	-18.2483	-433.493	-670.437	1111.49	-36.7398	23.7553	0
9651	0	-33.8219	7.08795	-26.9485	-335.167	-828.567	1078.14	-30.7463	12.4373	0
9651	1	-30.4768	12.1882	-14.7419	-379.671	-695.132	1098.94	-47.1534	25.7545	0
9651	2	-31.1122	12.5819	-14.1628	-376.036	-745.161	1137.6	-52.614	26.551	0
9651	3	-31.6915	13.2807	-14.0026	-392.238	-778.283	1174.89	-55.5812	28.0118	0
9652	0	-31.6663	11.6825	-14.6431	-366.853	-824.622	1147.52	-56.3147	25.053	0
9652	1	-33.9076	9.63371	-17.6632	-281.776	-789.215	1067.11	-44.6813	15.9527	0
9652	2	-31.4009	14.2216	-16.8037	-436.779	-783.003	1221.74	-46.5971	25.9931	0
9652	3	-30.5734	8.10157	-20.8385	-391.996	-815.099	1066.5	-39.115	18.8111	0
9653	0	-29.4249	12.2849	-14.1806	-401.957	-749.265	1093.21	-52.8375	28.3456	0
9653	1	-32.4265	10.8587	-11.7026	-324.905	-826.498	1100.24	-70.625	27.7634	0
9653	2	-29.6123	12.9524	-14.6045	-388.78	-809.451	1055	-55.4248	26.6206	0
9653	3	-30.6511	10.3256	-15.6068	-321.775	-829.672	1129.09	-53.1608	20.6175	0
9654	0	-29.5548	13.2928	-12.961	-383.043	-748.962	1088.63	-57.786	29.5536	0
9654	1	-28.3386	7.78551	-5.64957	-218.808	-878.635	1069.85	-155.522	38.7301	0
9654	2	-29.0258	12.7195	-4.6609	-379.084	-803.387	1157.78	-172.367	81.3327	0
9654	3	-30.4021	9.94049	-8.58653	-315.645	-864.454	1106.5	-100.676	36.7606	0
9655	0	-26.5926	14.1332	-5.51431	-427.029	-707.02	1068.52	-128.215	77.4401	0
9655	1	-28.2587	10.6315	-4.91284	-340.409	-817.072	1096.76	-166.314	69.2897	0
9655	2	-28.7415	11.8802	-5.74182	-361.14	-821.525	1089.3	-143.078	62.8965	0
9655	3	-26.5421	10.718	-4.84455	-326.414	-731.238	1072.92	-150.94	67.3775	0
9656	0	-29.0031	13.0353	-3.2822	-397.166	-777.993	1031.28	-237.034	121.006	0
9656	1	-26.8043	13.3081	-3.50808	-405.522	-797.211	1115.77	-227.25	115.597	0
9656	2	-28.8817	13.8593	-9.40096	-410.598	-731.959	1077.31	-77.86	43.6762	0
9656	3	-24.9327	12.9589	-11.02	-451.458	-688.152	1026.77	-62.4458	40.9672	0
9657	0	-30.1538	14.434	-8.03025	-413.118	-728.126	1106.96	-90.6728	51.4452	0
9657	1	-27.7969	13.5166	-5.04042	-389.346	-707.59	1061.62	-140.383	77.2447	0
9657	2	-27.2991	11.5011	-2.30001	-373.842	-673.29	1164.09	-292.734	162.539	0
9657	3	-27.8362	12.1077	-9.97636	-343.176	-713.809	1010.55	-71.55	34.3989	0
9658	0	-28.7749	11.5744	-8.5054	-331.247	-745.496	1060.65	-87.6497	38.9455	0
9658	1	-28.0367	11.3668	-9.21503	-349.411	-738.024	1031.15	-80.0891	37.9175	0
9658	2	-27.5415	13.2703	-5.92325	-379.173	-734.829	1040.52	-124.059	64.0144	0
9658	3	-27.5206	12.6728	-9.2607	-352.775	-709.903	1060	-76.6576	38.0938	0
9659	0	-30.4422	12.206	-6.49708	-253.117	-834.871	1054.92	-128.499	38.9587	0
9659	1	-26.8202	9.41778	-7.48871	-290.959	-771.592	971.081	-103.034	38.853	0
9659	2	-30.936	10.7887	-4.2965	-253.451	-833.715	1037.34	-194.045	58.9901	0
9659	3	-24.9789	8.92416	-4.22774	-313.614	-662.061	1004.01	-156.599	74.1799	0
9660	0	-27.0265	10.9423	-7.39691	-385.157	-771.949	1010.95	-104.361	52.0699	0
9660	1	-25.7162	10.8285	-2.69845	-349.334	-748.352	1002.07	-277.327	129.457	0
9660	2	-24.8218	11.2986	-5.2168	-355.421	-746.829	1022.9	-143.159	68.13	0
9660	3	-23.8014	10.4468	-6.13623	-377.46	-722.692	986.768	-117.775	61.5134	0
9661	0	-23.8511	15.4782	-9.45055	-544.086	-570.55	977.729	-60.3721	57.5719	0
9661	1	-23.6938	9.07825	-8.98736	-311.41	-641.352	882.327	-71.3615	34.6497	0
9661	2	-21.2842	11.8493	-8.36123	-402.399	-587.639	919.508	-70.2815	48.1268	0
9661	3	-25.1369	4.0324	-19.2532	-298.836	-764.467	903.693	-39.706	15.5214	0
9662	0	-20.4277	10.3725	-10.3663	-373.212	-541.591	885.794	-52.2454	36.0025	0
9662	1	-20.122	7.71277	-13.7942	-355.697	-559.698	818.659	-40.5748	25.7859	0
9662	2	-19.872	8.64765	-7.22567	-330.244	-565.299	842.097	-78.2347	45.7042	0
9662	3	-22.148	8.61569	-11.7045	-264.828	-654.434	850.928	-55.9131	22.6262	0
9663	0	-20.1939	11.0507	-6.90846	-321.578	-650.612	821.175	-94.1761	46.5485	0
9663	1	-21.8226	10.6092	-7.51781	-281.693	-689.194	826.886	-91.6749	37.4701	0
9663	2	-17.8839	12.2092	-3.98358	-384.9	-625.591	864.605	-157.043	96.6218	0
9663	3	-19.0169	11.5655	-8.93581	-348.52	-518.02	805.808	-57.9712	39.0026	0
9664	0	-15.548	8.88949	-10.4896	-418.452	-443.023	761.057	-42.2345	39.892	0
9664	1	-19.0395	11.1365	-9.73575	-370.282	-447.102	776.043	-45.9237	38.0332	0
9664	2	-21.5161	8.62111	-9.27902	-267.308	-508.853	748.038	-54.8391	28.8078	0
9664	3	-21.8825	12.6475	-16.0071	-382.851	-539.999	705.751	-33.735	23.9176	0
9665	0	-19.7216	8.88166	-18.9326	-387.48	-502.083	707.321	-26.5194	20.4662	0
9665	1	-19.2894	9.43217	-14.542	-327.356	-491.087	712.447	-33.7702	22.5111	0
9665	2	-20.5058	7.62539	-16.3173	-319.203	-488.393	690.796	-29.931	19.5623	0
9665	3	-16.9767	11.1051	-10.2574	-393.675	-519.529	747.598	-50.6493	38.3797	0
9666	0	-20.5674	7.85291	-10.447	-328.32	-497.965	700.288	-47.6659	31.4272	0
9666	1	-14.5105	11.7337	-6.08266	-437.313	-478.927	780.451	-78.7365	71.8951	0
9666	2	-17.8003	10.1048	-14.2287	-362.062	-427.341	686.099	-30.0338	25.446	0
9666	3	-11.8466	8.07185	-17.1418	-466.096	-298.374	594.09	-17.4062	27.1906	0
9667	0	-15.8265	8.85137	-14.9893	-362.076	-324.437	630.588	-21.6446	24.1557	0
9667	1	-17.7722	8.12938	-11.7462	-283.009	-369.801	634.277	-31.4826	24.0937	0
9667	2	-17.3026	9.83355	-16.4881	-371.749	-369.052	657.548	-22.383	22.5465	0
9667	3	-17.8327	8.10622	-15.6023	-304.171	-457.433	642.013	-29.3184	19.4953	0
9668	0	-15.4711	8.08534	-13.7503	-311.752	-405.32	622.212	-29.4771	22.6723	0
9668	1	-17.2668	6.25434	-13.7457	-282.49	-487.174	613.906	-35.442	20.5512	0
9668	2	-13.2326	6.53664	-8.89309	-245.74	-383.079	553.291	-43.076	27.6327	0
9668	3	-15.3359	6.19311	-7.3952	-277.361	-435.692	543.641	-58.9155	37.5055	0
9669	0	-11.3725	5.47416	-6.86841	-268.354	-302.376	553.946	-44.0242	39.0708	0
9669	1	-13.2718	9.9549	-12.6114	-426.425	-270.334	572.02	-21.4357	33.8127	0
9669	2	-12.116	4.32739	-8.20325	-186.169	-280.86	458.24	-34.2376	22.6945	0
9669	3	-10.0494	4.59711	-10.311	-214.032	-260.35	442.364	-25.2496	20.7576	0
9670	0	-12.7644	1.48091	-18.9707	-216.392	-266.614	436.207	-14.054	11.4066	0
9670	1	-12.4315	5.20994	-12.1962	-204.85	-236.929	488.4	-19.4265	16.7963	0
9670	2	-13.8907	4.95343	-11.9678	-218.127	-324.005	528.196	-27.0732	18.2262	0
9670	3	-11.6014	3.06376	-4.29335	-160.478	-187.541	549.406	-43.6818	37.3782	0
9671	0	-14.974	9.10785	-3.99924	-219.316	-316.208	539.417	-79.067	54.8395	0
9671	1	-15.5107	8.83667	-10.8859	-237.818	-341.768	464.783	-31.3954	21.8464	0
9671	2	-14.8432	8.15248	-8.1166	-284.474	-235.83	439.456	-29.0552	35.0484	0
9671	3	-17.0739	8.79823	-17.0955	-248.678	-296.661	469.114	-17.3531	14.5463	0
9672	0	-16.1896	6.89475	-15.6187	-251.542	-264.561	469.892	-16.9387	16.1052	0
9672	1	-15.8991	8.90485	-16.0151	-276.588	-270.45	459.856	-16.8872	17.2705	0
9672	2	-15.2004	3.77434	-16.6682	-114.085	-262.434	445.058	-15.7446	6.84445	0
9672	3	-13.6456	7.61433	-14.6023	-239.015	-213.279	468.258	-14.6059	16.3683	0
9673	0	-14.4117	4.73187	-15.7644	-174.944	-225.657	390.035	-14.3143	11.0974	0
9673	1	-16.2025	8.73984	-5.06454	-154.932	-222.092	479.183	-43.8524	30.5915	0
9673	2	-15.9318	5.78383	-14.1403	-222.073	-262.639	436.886	-18.5738	15.705	0
9673	3	-13.1167	6.50129	-15.428	-297.593	-161.123	398.662	-10.4435	19.2891	0
9674	0	-11.6081	5.71291	-8.16733	-289.205	-126.674	515.934	-15.5099	35.41	0
9674	1	-13.467	5.34762	-10.392	-221.566	-215.706	433.211	-20.7569	21.3209	0
9674	2	-12.9602	7.22287	-10.8551	-204.733	-245.706	366.754	-22.635	18.8605	0
9674	3	-13.1519	4.73343	-9.48778	-176.716	-239.993	363.756	-25.295	18.6256	0
9675	0	-8.64723	9.73134	-1.19614	-294.127	-310.858	479.78	-259.883	245.896	0
9675	1	-13.4656	5.52582	-3.21261	-185.352	-303.149	394.539	-94.3623	57.6953	0
9675	2	-10.5256	6.62129	-1.98259	-194.888	-248.807	423.212	-125.496	98.2998	0
9675	3	-9.74394	5.19011	-2.25008	-166.423	-253.265	369.493	-112.558	73.9632	0
9676	0	-5.0117	6.13137	-8.06426	-331.338	-131.058	360.404	-16.2517	41.0872	0
9676	1	-10.6156	7.72322	-6.08534	-248.464	-204.257	435.001	-33.5655	40.83	0
9676	2	-11.8606	5.45453	-1.13251	-97.3843	-244.02	396.773	-215.468	85.9895	0
9676	3	-12.333	9.35132	-8.71777	-245.055	-295.044	396.686	-33.8439	28.1098	0
9677	0	-9.04233	5.8265	-7.54145	-222.027	-193.225	368.263	-25.6217	29.4408	0
9677	1	-9.75858	3.71626	-4.72641	-96.867	-193.569	366.788	-40.9547	20.4948	0
9677	2	-13.1041	4.44174	-10.7227	-82.1912	-245.293	386.655	-22.8761	7.66519	0
9677	3	-11.0596	4.74896	-5.0209	-115.216	-155.576	385.785	-30.9857	22.9472	0
9678	0	-14.1699	6.99614	-7.28827	-221.219	-241.987	417.372	-33.2023	30.3527	0
9678	1	-13.5691	7.20692	-9.05133	-218.658	-192.835	468.637	-21.3046	24.1576	0
9678	2	-13.8279	8.17936	-12.1748	-242.864	-171.111	432.966	-14.0545	19.948	0
9678	3	-16.7342	6.91323	-14.4053	-206.123	-209.46	449.641	-14.5404	14.3088	0
9679	0	-16.0744	6.39779	-15.2468	-220.126	-253.856	483.116	-16.6498	14.4376	0
9679	1	-22.7101	6.65572	-8.66403	-62.9232	-352.813	551.854	-40.7215	7.26258	0
9679	2	-17.5395	8.88296	-14.9194	-296.549	-305.258	565.816	-20.4605	19.8768	0
9679	3	-17.6312	6.60854	-11.2317	-269.39	-389.719	615.66	-34.6981	23.9848	0
9680	0	-14.0892	3.98246	-4.25304	-203.402	-271.918	590.73	-63.935	47.8251	0
9680	1	-11.9103	9.66751	-5.09023	-313.827	-226.761	481.344	-44.5483	61.6529	0
9680	2	-14.7589	8.38906	-8.86807	-259.454	-339.263	458.653	-38.2567	29.2571	0
9680	3	-13.9204	8.11551	-5.31914	-291.004	-295.435	483.251	-55.5419	54.7089	0
9681	0	-14.1174	6.58697	-6.76125	-234.806	-254.141	501.133	-37.5878	34.7283	0
9681	1	-14.6418	6.78478	-7.47609	-263.477	-345.084	527.607	-46.1583	35.2426	0
9681	2	-17.1349	6.07471	-11.0097	-185.018	-334.472	508.741	-30.3796	16.805	0
9681	3	-13.0649	4.5109	-0.696188	-137.218	-468.903	590.53	0	0	0
9682	0	-13.0098	10.0085	-0.495786	-314.461	-449.831	677.962	0	0	0
9682	1	-12.4188	5.74516	2.46677	-185.503	-487.936	594.722	197.804	-75.2009	0
9682	2	-8.99788	8.43799	-2.31947	-381.866	-366.026	626.57	-157.806	164.635	0
9682	3	-11.9375	7.60645	3.5824	-257.716	-452.199	619.78	126.228	-71.9396	0
9683	0	-9.80647	9.28465	2.7109	-273.797	-304.224	540.227	112.223	-100.998	0
9683	1	-12.4248	10.6144	-3.02874	-315.668	-421.237	610.348	-139.08	104.224	0
9683	2	-13.8451	6.62345	-2.5263	-206.455	-491.209	629.747	-194.438	81.722	0
9683	3	-12.8564	8.88049	-2.08157	-238.99	-465.371	580.31	-223.568	114.813	0
9684	0	-15.4876	6.79294	-2.37731	-193.777	-500.093	641.841	-210.361	81.5111	0
9684	1	-12.1157	6.90175	0.789391	-229.741	-367.505	661.294	0	0	0
9684	2	-14.7009	9.94833	-1.55831	-303.748	-454.698	698.499	-291.789	194.921	0
9684	3	-15.5529	9.29523	-2.14408	-296.07	-470.466	740.74	-219.425	138.087	0
9685	0	-15.0485	10.5486	-5.52582	-307.939	-458.156	752.745	-82.9118	55.7273	0
9685	1	-19.2116	8.56673	-8.32756	-240.397	-484.588	694.63	-58.1909	28.8676	0
9685	2	-16.289	9.81034	-7.60726	-317.143	-508.861	792.051	-66.8915	41.6895	0
9685	3	-15.0609	11.895	-0.688703	-368.119	-528.147	829.46	0	0	0
9686	0	-16.3355	7.97883	-4.03998	-256.684	-557.769	739.026	-138.062	63.5359	0
9686	1	-16.914	12.4305	6.4002	-239.574	-507.862	800.8	79.351	-37.4322	0
9686	2	-16.1612	9.4952	-3.66636	-342.206	-514.772	759.986	-140.404	93.3368	0
9686	3	-11.5061	12.7961	-2.03456	-427.391	-353.077	722.984	-173.54	210.066	0
9687	0	-17.8053	10.9633	-5.47005	-360.611	-520.943	837.613	-95.2355	65.9247	0
9687	1	-17.9138	10.1781	-6.60778	-371.626	-571.432	840.937	-86.4787	56.2406	0
9687	2	-19.0481	12.1305	-3.21828	-345.302	-703.168	866.438	-218.492	107.294	0
9687	3	-17.095	12.2567	-0.0932938	-418.925	-635.176	922.922	0	0	0
9688	0	-16.8553	10.0477	4.04137	-341.812	-668.126	951.673	165.322	-84.5782	0
9688	1	-16.8618	12.268	5.22844	-461.823	-659.867	903.09	126.207	-88.3291	0
9688	2	-16.1797	9.53546	3.1855	-318.903	-582.301	922.545	182.798	-100.111	0
9688	3	-14.1585	10.4956	1.6782	-357.351	-628.135	920.177	374.291	-212.937	0
9689	0	-15.9151	11.1474	1.18139	-318.88	-657.477	854.002	556.531	-269.92	0
9689	1	-13.723	6.38965	7.84811	-178.084	-723.272	818.686	92.1588	-22.6913	0
9689	2	-15.7361	11.2246	6.66669	-300.43	-701.573	909.908	105.236	-45.0643	0
9689	3	-15.3996	10.5803	10.328	-289.892	-732.717	863.249	70.9445	-28.0685	0
9690	0	-11.3164	11.9452	2.31058	-472.433	-581.911	914.531	251.847	-204.465	0
9690	1	-18.4732	13.6261	4.7829	-393.318	-720.166	1041.69	150.571	-82.2343	0
9690	2	-20.2619	7.71732	-4.61608	-358.785	-821.397	1041.55	-177.943	77.725	0
9690	3	-18.9299	13.4314	8.32809	-338.816	-787.977	1088.72	94.6168	-40.6835	0
9691	0	-21.6907	13.0538	11.0668	-316.402	-943.071	1165.83	85.2159	-28.5901	0
